Date,Time,Open,High,Low,Close,Volume
20050828,0,4152,4200,4101,4165,430557
20051126,0,4250,4250,2714,3061,306282
20051127,0,3063,3063,3000,3050,174806
20051129,0,2989,3048,2989,3048,24349
20051130,0,2988,3047,2988,3047,689
20051203,0,2987,3046,2987,3046,4406
20051204,0,2894,2984,2894,2932,753940
20051205,0,2895,2929,2786,2929,235817
20051206,0,2783,2924,2783,2924,28657
20051210,0,2778,2922,2778,2922,11603
20051211,0,2776,2921,2776,2921,4241
20051212,0,2775,2902,2775,2902,112337
20051213,0,2757,2889,2757,2889,71785
20051214,0,2745,2880,2745,2880,51672
20051217,0,2736,2868,2736,2868,66343
20051218,0,2725,2867,2725,2867,1598
20051219,0,2724,2849,2724,2849,106467
20051220,0,2707,2826,2707,2826,139223
20051221,0,2689,2825,2689,2825,3691
20051224,0,2684,2797,2684,2797,165825
20051225,0,2658,2779,2658,2779,111300
20051226,0,2641,2762,2641,2762,105478
20051227,0,2624,2760,2624,2760,6395
20051228,0,2622,2758,2622,2758,7970
20051231,0,2621,2742,2621,2742,100830
20060101,0,2605,2741,2605,2741,893
20060102,0,2604,2738,2604,2738,14200
20060103,0,2602,2662,2602,2662,482387
20060104,0,2598,2638,2529,2638,162339
20060107,0,2560,2620,2507,2620,116002
20060108,0,2501,2615,2491,2615,28787
20060109,0,2487,2587,2485,2587,291609
20060110,0,2497,2579,2458,2579,49551
20060114,0,2455,2578,2455,2578,119
20060115,0,2451,2577,2451,2577,1510
20060116,0,2449,2569,2449,2569,50371
20060117,0,2447,2568,2446,2568,4397
